_MEMBER_GenesID,_LogP_GenesID,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-4.747340512475438,GO:0140328,M1,1,0,GO Molecular Functions,21,floppase activity,,-4.747340512475438,24.385483870967743,9.522612242117326,30238,16,310,4,1.2903225806451613,0.6409854452134326,5243|5244|9619|57194,ABCB1|ABCB4|ABCG1|ATP10A,-2.6893655304573,0,26,0,0,-6.134135021113992,48.770967741935486,
1,-4.696378107727519,GO:0006869,M1,1,0,GO Biological Processes,19,lipid transport,19_GO:0051179 localization,-4.696378107727519,3.8575906688536543,5.504192769643192,30238,354,310,14,4.516129032258065,1.1794168621847891,1376|4864|5243|5244|6513|9429|9619|11309|26031|51228|57194|57488|81575|196527,CPT2|NPC1|ABCB1|ABCB4|SLC2A1|ABCG2|ABCG1|SLCO2B1|OSBPL3|GLTP|ATP10A|ESYT2|APOLD1|ANO6,-2.653954973415537,0,26,0,0,-6.134135021113992,48.770967741935486,
1,-4.682865388634614,GO:0010876,M1,1,0,GO Biological Processes,19,lipid localization,19_GO:0051179 localization,-4.682865388634614,3.8467242162653346,5.491093315868803,30238,355,310,14,4.516129032258065,1.1794168621847891,1376|4864|5243|5244|6513|9429|9619|11309|26031|51228|57194|57488|81575|196527,CPT2|NPC1|ABCB1|ABCB4|SLC2A1|ABCG2|ABCG1|SLCO2B1|OSBPL3|GLTP|ATP10A|ESYT2|APOLD1|ANO6,-2.642782674521758,0,26,0,0,-6.134135021113992,48.770967741935486,
1,-4.4295765597534364,GO:0008525,M1,1,0,GO Molecular Functions,21,phosphatidylcholine transporter activity,,-4.4295765597534364,20.53514431239389,8.668914692989636,30238,19,310,4,1.2903225806451613,0.6409854452134326,5243|5244|9619|57194,ABCB1|ABCB4|ABCG1|ATP10A,-2.463048695041852,0,26,0,0,-6.134135021113992,48.770967741935486,
1,-4.336180411956173,GO:0046624,M1,1,0,GO Molecular Functions,21,sphingolipid transporter activity,,-4.336180411956173,19.508387096774193,8.426787895126596,30238,20,310,4,1.2903225806451613,0.6409854452134326,5243|9429|51228|57194,ABCB1|ABCG2|GLTP|ATP10A,-2.394577922715523,0,26,0,0,-6.134135021113992,48.770967741935486,
1,-3.942582917772373,GO:0005548,M1,1,0,GO Molecular Functions,21,phospholipid transporter activity,,-3.942582917772373,7.908805579773322,6.055997880482539,30238,74,310,6,1.935483870967742,0.7824739288287934,5243|5244|9619|51228|57194|196527,ABCB1|ABCB4|ABCG1|GLTP|ATP10A|ANO6,-2.103733827035118,0,26,0,0,-6.134135021113992,48.770967741935486,
1,-3.801762008647181,GO:0140326,M1,1,0,GO Molecular Functions,21,ATPase-coupled intramembrane lipid transporter activity,,-3.801762008647181,14.450657108721625,7.116298922609046,30238,27,310,4,1.2903225806451613,0.6409854452134326,5243|5244|9619|57194,ABCB1|ABCB4|ABCG1|ATP10A,-2.0106058783872975,0,26,0,0,-6.134135021113992,48.770967741935486,
1,-3.797999062465111,GO:0042908,M1,1,0,GO Biological Processes,19,xenobiotic transport,19_GO:0051179 localization,-3.797999062465111,9.754193548387097,6.305148579482749,30238,50,310,5,1.6129032258064515,0.7154715696541107,1317|5243|6513|9429|9619,SLC31A1|ABCB1|SLC2A1|ABCG2|ABCG1,-2.0106058783872975,0,26,0,0,-6.134135021113992,48.770967741935486,
1,-3.797999062465111,GO:0140303,M1,1,0,GO Molecular Functions,21,intramembrane lipid transporter activity,,-3.797999062465111,9.754193548387097,6.305148579482749,30238,50,310,5,1.6129032258064515,0.7154715696541107,5243|5244|9619|57194|196527,ABCB1|ABCB4|ABCG1|ATP10A|ANO6,-2.0106058783872975,0,26,0,0,-6.134135021113992,48.770967741935486,
1,-3.45511400329904,GO:0042910,M1,1,0,GO Molecular Functions,21,xenobiotic transmembrane transporter activity,,-3.45511400329904,11.823264907135876,6.331216830640004,30238,33,310,4,1.2903225806451613,0.6409854452134326,1317|5243|6513|9429,SLC31A1|ABCB1|SLC2A1|ABCG2,-1.7526660824717641,0,26,0,0,-6.134135021113992,48.770967741935486,
1,-3.423023009015235,GO:0034204,M1,1,0,GO Biological Processes,19,lipid translocation,19_GO:0051179 localization,-3.423023009015235,8.128494623655914,5.625220797555264,30238,60,310,5,1.6129032258064515,0.7154715696541107,5243|5244|9619|57194|196527,ABCB1|ABCB4|ABCG1|ATP10A|ANO6,-1.7291297684081668,0,26,0,0,-6.134135021113992,48.770967741935486,
1,-3.230858577611225,GO:0140115,M1,1,0,GO Biological Processes,19,export across plasma membrane,19_GO:0051179 localization,-3.230858577611225,7.389540566959922,5.2887239517100815,30238,66,310,5,1.6129032258064515,0.7154715696541107,482|5243|9429|9619|30061,ATP1B2|ABCB1|ABCG2|ABCG1|SLC40A1,-1.5744277285339496,0,26,0,0,-6.134135021113992,48.770967741935486,
1,-3.2007908480851595,GO:0097035,M1,1,0,GO Biological Processes,19,regulation of membrane lipid distribution,19_GO:0065007 biological regulation,-3.2007908480851595,7.279248916706789,5.2367470598253565,30238,67,310,5,1.6129032258064515,0.7154715696541107,5243|5244|9619|57194|196527,ABCB1|ABCB4|ABCG1|ATP10A|ANO6,-1.5497107173919853,0,26,0,0,-6.134135021113992,48.770967741935486,
1,-3.0970142961365283,GO:0015914,M1,1,0,GO Biological Processes,19,phospholipid transport,19_GO:0051179 localization,-3.0970142961365283,5.521241631162508,4.7457845748768515,30238,106,310,6,1.935483870967742,0.7824739288287934,5243|5244|9619|51228|57194|196527,ABCB1|ABCB4|ABCG1|GLTP|ATP10A|ANO6,-1.4700678451600735,0,26,0,0,-6.134135021113992,48.770967741935486,
1,-2.7640544860594525,GO:0140359,M1,1,0,GO Molecular Functions,21,ABC-type transporter activity,,-2.7640544860594525,7.803354838709677,4.9000702189079135,30238,50,310,4,1.2903225806451613,0.6409854452134326,5243|5244|9429|9619,ABCB1|ABCB4|ABCG2|ABCG1,-1.2172623455423979,0,26,0,0,-6.134135021113992,48.770967741935486,
1,-2.6108986411913895,GO:0045332,M1,1,0,GO Biological Processes,19,phospholipid translocation,19_GO:0051179 localization,-2.6108986411913895,7.093958944281526,4.603742413323925,30238,55,310,4,1.2903225806451613,0.6409854452134326,5243|5244|57194|196527,ABCB1|ABCB4|ATP10A|ANO6,-1.1008521243367648,0,26,0,0,-6.134135021113992,48.770967741935486,
1,-2.118011787679902,GO:0140657,M1,1,0,GO Molecular Functions,21,ATP-dependent activity,,-2.118011787679902,2.175034581973109,2.915730036850664,30238,583,310,13,4.193548387096774,1.1384326954403576,953|3416|5243|5244|9429|9619|23303|51703|57169|57194|84532|91351|91607,ENTPD1|IDE|ABCB1|ABCB4|ABCG2|ABCG1|KIF13B|ACSL5|ZNFX1|ATP10A|ACSS1|DDX60L|SLFN11,-0.7314603679372769,0,26,0,0,-6.134135021113992,48.770967741935486,
1,-2.0527805485316826,GO:0016887,M1,1,0,GO Molecular Functions,21,ATP hydrolysis activity,,-2.0527805485316826,2.432467219049151,2.9389395322486025,30238,401,310,10,3.225806451612903,1.0035016400617018,953|3416|5243|5244|9429|9619|23303|57194|91351|91607,ENTPD1|IDE|ABCB1|ABCB4|ABCG2|ABCG1|KIF13B|ATP10A|DDX60L|SLFN11,-0.681851214040088,0,26,0,0,-6.134135021113992,48.770967741935486,
1,-2.021799261398795,GO:0017111,M1,1,0,GO Molecular Functions,21,ribonucleoside triphosphate phosphatase activity,,-2.021799261398795,1.987947054698457,2.761583619183247,30238,736,310,15,4.838709677419355,1.2187485072276498,953|2787|3416|4599|5243|5244|9429|9619|9630|23303|55303|57194|91351|91607|115361,ENTPD1|GNG5|IDE|MX1|ABCB1|ABCB4|ABCG2|ABCG1|GNA14|KIF13B|GIMAP4|ATP10A|DDX60L|SLFN11|GBP4,-0.6614349884539508,0,26,0,0,-6.134135021113992,48.770967741935486,
1,-2.0189687378870507,GO:0015748,M1,1,0,GO Biological Processes,19,organophosphate ester transport,19_GO:0051179 localization,-2.0189687378870507,3.344294930875576,3.165384443586836,30238,175,310,6,1.935483870967742,0.7824739288287934,5243|5244|9619|51228|57194|196527,ABCB1|ABCB4|ABCG1|GLTP|ATP10A|ANO6,-0.6599637602049312,0,26,0,0,-6.134135021113992,48.770967741935486,
1,-6.067104300457146,GO:0043068,M1,1,0,GO Biological Processes,19,positive regulation of programmed cell death,19_GO:0048518 positive regulation of biological process,-6.067104300457146,3.495530111196741,6.208632815609056,30238,586,310,21,6.774193548387097,1.4273025049617203,183|837|1647|2152|2908|3486|3635|3655|3688|3965|4616|5074|5654|5978|7099|7133|9368|10859|138151|150094|196527,AGT|CASP4|GADD45A|F3|NR3C1|IGFBP3|INPP5D|ITGA6|ITGB1|LGALS9|GADD45B|PAWR|HTRA1|REST|TLR4|TNFRSF1B|NHERF1|LILRB1|NACC2|SIK1|ANO6,-3.689615917081013,0,27,1,1,-6.067104300457146,3.495530111196741,
1,-5.700015071917288,GO:0043065,M1,1,0,GO Biological Processes,19,positive regulation of apoptotic process,19_GO:0048518 positive regulation of biological process,-5.700015071917288,3.44063264493372,5.97089182166685,30238,567,310,20,6.451612903225806,1.3953124072309455,183|837|1647|2152|2908|3486|3635|3655|3688|3965|4616|5074|5654|7099|7133|9368|10859|138151|150094|196527,AGT|CASP4|GADD45A|F3|NR3C1|IGFBP3|INPP5D|ITGA6|ITGB1|LGALS9|GADD45B|PAWR|HTRA1|TLR4|TNFRSF1B|NHERF1|LILRB1|NACC2|SIK1|ANO6,-3.4265549180887276,0,27,0,0,-6.067104300457146,3.495530111196741,
1,-6.028556264106392,GO:1900182,M1,1,0,GO Biological Processes,19,positive regulation of protein localization to nucleus,19_GO:0051179 localization,-6.028556264106392,8.778774193548387,7.929855978250455,30238,100,310,9,2.903225806451613,0.9535906008716175,1906|3059|3455|4088|7037|9531|25937|83666|151636,EDN1|HCLS1|IFNAR2|SMAD3|TFRC|BAG3|WWTR1|PARP9|DTX3L,-3.655763001938639,0,28,1,1,-6.028556264106392,8.778774193548387,
1,-4.405290071541128,GO:1900180,M1,1,0,GO Biological Processes,19,regulation of protein localization to nucleus,19_GO:0051179 localization,-4.405290071541128,5.556186198448346,5.843895495154358,30238,158,310,9,2.903225806451613,0.9535906008716175,1906|3059|3455|4088|7037|9531|25937|83666|151636,EDN1|HCLS1|IFNAR2|SMAD3|TFRC|BAG3|WWTR1|PARP9|DTX3L,-2.449620134417752,0,28,0,0,-6.028556264106392,8.778774193548387,
1,-2.961820859826666,GO:1903829,M1,1,0,GO Biological Processes,19,positive regulation of protein localization,19_GO:0051179 localization,-2.961820859826666,2.616067235199605,3.7906252504315967,30238,522,310,14,4.516129032258065,1.1794168621847891,945|1906|3059|3455|3688|4088|5583|7037|7099|9531|9619|25937|83666|151636,CD33|EDN1|HCLS1|IFNAR2|ITGB1|SMAD3|PRKCH|TFRC|TLR4|BAG3|ABCG1|WWTR1|PARP9|DTX3L,-1.364054413833408,0,28,0,0,-6.028556264106392,8.778774193548387,
1,-2.3964565885201776,GO:0046824,M1,1,0,GO Biological Processes,19,positive regulation of nucleocytoplasmic transport,19_GO:0051179 localization,-2.3964565885201776,6.1931387608806965,4.199406457711148,30238,63,310,4,1.2903225806451613,0.6409854452134326,3059|4088|4734|9531,HCLS1|SMAD3|NEDD4|BAG3,-0.9388375232115218,0,28,0,0,-6.028556264106392,8.778774193548387,
1,-2.098725662442928,GO:0042307,M1,1,0,GO Biological Processes,19,positive regulation of protein import into nucleus,19_GO:0051179 localization,-2.098725662442928,7.315645161290322,4.067897263948082,30238,40,310,3,0.967741935483871,0.5560159811311212,3059|4088|9531,HCLS1|SMAD3|BAG3,-0.7169678286942383,0,28,0,0,-6.028556264106392,8.778774193548387,
1,-2.0914552024885875,GO:0051223,M1,1,0,GO Biological Processes,19,regulation of protein transport,19_GO:0051179 localization,-2.0914552024885875,2.342710240878997,2.9468907996595144,30238,458,310,11,3.5483870967741935,1.0507257993634467,945|3059|3429|4088|5978|6566|7099|9531|9619|79628|80024,CD33|HCLS1|IFI27|SMAD3|REST|SLC16A1|TLR4|BAG3|ABCG1|SH3TC2|SLC8B1,-0.7106497693011985,0,28,0,0,-6.028556264106392,8.778774193548387,
1,-2.0811203127384106,GO:0046822,M1,1,0,GO Biological Processes,19,regulation of nucleocytoplasmic transport,19_GO:0051179 localization,-2.0811203127384106,4.030658491069048,3.399657614897692,30238,121,310,5,1.6129032258064515,0.7154715696541107,3059|3429|4088|4734|9531,HCLS1|IFI27|SMAD3|NEDD4|BAG3,-0.7041037322135716,0,28,0,0,-6.028556264106392,8.778774193548387,
1,-6.023321593374789,GO:0070848,M1,1,0,GO Biological Processes,19,response to growth factor,19_GO:0050896 response to stimulus,-6.023321593374789,3.6126642771804063,6.234881948797422,30238,540,310,20,6.451612903225806,1.3953124072309455,285|678|1003|1906|2321|2908|3397|3791|3987|4088|5156|6662|7099|9261|25805|25878|30844|51176|53834|57045,ANGPT2|ZFP36L2|CDH5|EDN1|FLT1|NR3C1|ID1|KDR|LIMS1|SMAD3|PDGFRA|SOX9|TLR4|MAPKAPK2|BAMBI|MXRA5|EHD4|LEF1|FGFRL1|TWSG1,-3.655173236252799,0,29,1,1,-6.023321593374789,10.837992831541218,
1,-5.812194923428954,GO:0071363,M1,1,0,GO Biological Processes,19,cellular response to growth factor stimulus,19_GO:0050896 response to stimulus,-5.812194923428954,3.6482219964439926,6.126326510383981,30238,508,310,19,6.129032258064516,1.3623250871876456,285|678|1003|1906|2321|2908|3397|3791|3987|4088|5156|6662|7099|9261|25805|30844|51176|53834|57045,ANGPT2|ZFP36L2|CDH5|EDN1|FLT1|NR3C1|ID1|KDR|LIMS1|SMAD3|PDGFRA|SOX9|TLR4|MAPKAPK2|BAMBI|EHD4|LEF1|FGFRL1|TWSG1,-3.494702265601773,0,29,0,0,-6.023321593374789,10.837992831541218,
1,-4.91020858328036,GO:0071559,M1,1,0,GO Biological Processes,19,response to transforming growth factor beta,19_GO:0050896 response to stimulus,-4.91020858328036,5.671042760690172,6.252469605188241,30238,172,310,10,3.225806451612903,1.0035016400617018,678|1003|1906|2908|3397|3987|4088|6662|25805|25878,ZFP36L2|CDH5|EDN1|NR3C1|ID1|LIMS1|SMAD3|SOX9|BAMBI|MXRA5,-2.8193523748675657,0,29,0,0,-6.023321593374789,10.837992831541218,
1,-4.723779097676345,GO:0070371,M1,1,0,GO Biological Processes,19,ERK1 and ERK2 cascade,19_GO:0050896 response to stimulus,-4.723779097676345,10.837992831541218,7.36421288931555,30238,54,310,6,1.935483870967742,0.7824739288287934,678|1906|3685|3965|6662|7099,ZFP36L2|EDN1|ITGAV|LGALS9|SOX9|TLR4,-2.67696911311625,0,29,0,0,-6.023321593374789,10.837992831541218,
1,-4.25856077696683,GO:0071560,M1,1,0,GO Biological Processes,19,cellular response to transforming growth factor beta stimulus,19_GO:0050896 response to stimulus,-4.25856077696683,5.3204692082111436,5.66364284541274,30238,165,310,9,2.903225806451613,0.9535906008716175,678|1003|1906|2908|3397|3987|4088|6662|25805,ZFP36L2|CDH5|EDN1|NR3C1|ID1|LIMS1|SMAD3|SOX9|BAMBI,-2.3329757129201,0,29,0,0,-6.023321593374789,10.837992831541218,
1,-3.798663263580448,GO:0000165,M1,1,0,GO Biological Processes,19,MAPK cascade,19_GO:0050896 response to stimulus,-3.798663263580448,4.186349162397895,4.969192929585034,30238,233,310,10,3.225806451612903,1.0035016400617018,678|1906|3486|3685|3965|4088|6662|7099|9261|51284,ZFP36L2|EDN1|IGFBP3|ITGAV|LGALS9|SMAD3|SOX9|TLR4|MAPKAPK2|TLR7,-2.0106058783872975,0,29,0,0,-6.023321593374789,10.837992831541218,
1,-5.92022886865308,GO:0030139,M1,1,0,GO Cellular Components,20,endocytic vesicle,,-5.92022886865308,4.32318827629345,6.464745071823949,30238,361,310,16,5.161290322580645,1.2565828143178752,972|3059|3105|3117|3122|3127|3133|3685|7037|7096|30844|30845|51284|54453|115677|122618,CD74|HCLS1|HLA-A|HLA-DQA1|HLA-DRA|HLA-DRB5|HLA-E|ITGAV|TFRC|TLR1|EHD4|EHD3|TLR7|RIN2|NOSTRIN|PLD4,-3.574587852528942,0,30,1,1,-5.92022886865308,6.264160994377035,
1,-4.737479363384345,GO:0005769,M1,1,0,GO Cellular Components,20,early endosome,,-4.737479363384345,3.483640552995392,5.390187183705484,30238,448,310,16,5.161290322580645,1.2565828143178752,1317|3105|3122|3133|3791|7037|7099|30844|30845|54918|55300|56937|92241|122618|151636|219285,SLC31A1|HLA-A|HLA-DRA|HLA-E|KDR|TFRC|TLR4|EHD4|EHD3|CMTM6|PI4K2B|PMEPA1|RCSD1|PLD4|DTX3L|SAMD9L,-2.6840048825928835,0,30,0,0,-5.92022886865308,6.264160994377035,
1,-4.341632638729688,GO:0010008,M1,1,0,GO Cellular Components,20,endosome membrane,,-4.341632638729688,2.9708203700671363,4.924495619417314,30238,591,310,18,5.806451612903226,1.3282662492492356,1317|3105|3117|3122|3127|3133|3688|4864|7037|7099|30844|30845|51284|54918|55300|56937|120224|151636,SLC31A1|HLA-A|HLA-DQA1|HLA-DRA|HLA-DRB5|HLA-E|ITGB1|NPC1|TFRC|TLR4|EHD4|EHD3|TLR7|CMTM6|PI4K2B|PMEPA1|TMEM45B|DTX3L,-2.3981234709946406,0,30,0,0,-5.92022886865308,6.264160994377035,
1,-4.1018964668370135,GO:0055037,M1,1,0,GO Cellular Components,20,recycling endosome,,-4.1018964668370135,4.558034368405186,5.316111717762626,30238,214,310,10,3.225806451612903,1.0035016400617018,1317|3105|3133|3688|7037|9619|30844|30845|54918|79628,SLC31A1|HLA-A|HLA-E|ITGB1|TFRC|ABCG1|EHD4|EHD3|CMTM6|SH3TC2,-2.203100025179774,0,30,0,0,-5.92022886865308,6.264160994377035,
1,-3.8673435341440596,GO:0055038,M1,1,0,GO Cellular Components,20,recycling endosome membrane,,-3.8673435341440596,6.264160994377035,5.603526142655238,30238,109,310,7,2.2580645161290325,0.8437772146223276,1317|3105|3133|7037|30844|30845|54918,SLC31A1|HLA-A|HLA-E|TFRC|EHD4|EHD3|CMTM6,-2.056267021625454,0,30,0,0,-5.92022886865308,6.264160994377035,
1,-3.48374643897038,GO:0031901,M1,1,0,GO Cellular Components,20,early endosome membrane,,-3.48374643897038,4.2003704275351135,4.72513592503725,30238,209,310,9,2.903225806451613,0.9535906008716175,1317|3105|3122|3133|30844|54918|55300|56937|151636,SLC31A1|HLA-A|HLA-DRA|HLA-E|EHD4|CMTM6|PI4K2B|PMEPA1|DTX3L,-1.7708591582990036,0,30,0,0,-5.92022886865308,6.264160994377035,
1,-2.363899134146324,GO:0045335,M1,1,0,GO Cellular Components,20,phagocytic vesicle,,-2.363899134146324,3.954402789886661,3.666914787572328,30238,148,310,6,1.935483870967742,0.7824739288287934,3105|3133|3685|7096|51284|122618,HLA-A|HLA-E|ITGAV|TLR1|TLR7|PLD4,-0.9124846446828242,0,30,0,0,-5.92022886865308,6.264160994377035,
1,-5.876105699268563,GO:0002064,M1,1,0,GO Biological Processes,19,epithelial cell development,19_GO:0032502 developmental process,-5.876105699268563,5.794570424784414,6.958500908881808,30238,202,310,12,3.870967741935484,1.0956105720533087,639|1003|1910|2034|2624|3295|3397|3791|5420|6662|29842|30812,PRDM1|CDH5|EDNRB|EPAS1|GATA2|HSD17B4|ID1|KDR|PODXL|SOX9|TFCP2L1|SOX8,-3.539150862329518,0,31,1,1,-5.876105699268563,15.606709677419355,
1,-4.185190134435026,GO:2000351,M1,1,0,GO Biological Processes,19,regulation of endothelial cell apoptotic process,19_GO:0050789 regulation of biological process,-4.185190134435026,8.735098700048146,6.450891804458075,30238,67,310,6,1.935483870967742,0.7824739288287934,1003|2152|2624|3397|3791|196527,CDH5|F3|GATA2|ID1|KDR|ANO6,-2.276883214587744,0,31,0,0,-5.876105699268563,15.606709677419355,
1,-3.9369358096419416,GO:0002070,M1,1,0,GO Biological Processes,19,epithelial cell maturation,19_GO:0032502 developmental process,-3.9369358096419416,15.606709677419355,7.4359562448171035,30238,25,310,4,1.2903225806451613,0.6409854452134326,2034|2624|3791|29842,EPAS1|GATA2|KDR|TFCP2L1,-2.1008095772401596,0,31,0,0,-5.876105699268563,15.606709677419355,
1,-3.741343518155018,GO:0030855,M1,1,0,GO Biological Processes,19,epithelial cell differentiation,19_GO:0032502 developmental process,-3.741343518155018,2.6602346041055718,4.389028251359493,30238,660,310,18,5.806451612903226,1.3282662492492356,639|873|1003|1906|1910|2034|2624|3295|3397|3791|4088|5420|5978|6662|6926|9368|29842|30812,PRDM1|CBR1|CDH5|EDN1|EDNRB|EPAS1|GATA2|HSD17B4|ID1|KDR|SMAD3|PODXL|REST|SOX9|TBX3|NHERF1|TFCP2L1|SOX8,-1.969441217048376,0,31,0,0,-5.876105699268563,15.606709677419355,
1,-3.6407373126488363,GO:0048469,M1,1,0,GO Biological Processes,19,cell maturation,19_GO:0032502 developmental process,-3.6407373126488363,4.411444318366024,4.913980617783774,30238,199,310,9,2.903225806451613,0.9535906008716175,718|1906|2034|2624|3791|6663|6886|29842|30812,C3|EDN1|EPAS1|GATA2|KDR|SOX10|TAL1|TFCP2L1|SOX8,-1.8960581975536086,0,31,0,0,-5.876105699268563,15.606709677419355,
1,-3.566803921553986,GO:0071695,M1,1,0,GO Biological Processes,19,anatomical structure maturation,19_GO:0032502 developmental process,-3.566803921553986,3.9173468065811634,4.704550023119283,30238,249,310,10,3.225806451612903,1.0035016400617018,718|1003|1906|2034|2624|3791|6663|6886|29842|30812,C3|CDH5|EDN1|EPAS1|GATA2|KDR|SOX10|TAL1|TFCP2L1|SOX8,-1.8340537444094922,0,31,0,0,-5.876105699268563,15.606709677419355,
1,-3.261193259903151,GO:2000352,M1,1,0,GO Biological Processes,19,negative regulation of endothelial cell apoptotic process,19_GO:0048519 negative regulation of biological process,-3.261193259903151,10.54507410636443,5.912632063568976,30238,37,310,4,1.2903225806451613,0.6409854452134326,1003|2624|3397|3791,CDH5|GATA2|ID1|KDR,-1.598435428221577,0,31,0,0,-5.876105699268563,15.606709677419355,
1,-3.0756475879340215,GO:0003158,M1,1,0,GO Biological Processes,19,endothelium development,19_GO:0032502 developmental process,-3.0756475879340215,5.469641242086222,4.713778064328462,30238,107,310,6,1.935483870967742,0.7824739288287934,1003|1906|1910|3397|3791|30061,CDH5|EDN1|EDNRB|ID1|KDR|SLC40A1,-1.4537026641960602,0,31,0,0,-5.876105699268563,15.606709677419355,
1,-2.9305608266915684,GO:0021700,M1,1,0,GO Biological Processes,19,developmental maturation,19_GO:0032502 developmental process,-2.9305608266915684,3.240595863251527,3.976069693583298,30238,301,310,10,3.225806451612903,1.0035016400617018,718|1003|1906|2034|2624|3791|6663|6886|29842|30812,C3|CDH5|EDN1|EPAS1|GATA2|KDR|SOX10|TAL1|TFCP2L1|SOX8,-1.3397930108212266,0,31,0,0,-5.876105699268563,15.606709677419355,
1,-2.098725662442928,GO:0030513,M1,1,0,GO Biological Processes,19,positive regulation of BMP signaling pathway,19_GO:0048518 positive regulation of biological process,-2.098725662442928,7.315645161290322,4.067897263948082,30238,40,310,3,0.967741935483871,0.5560159811311212,1003|3791|57045,CDH5|KDR|TWSG1,-0.7169678286942383,0,31,0,0,-5.876105699268563,15.606709677419355,
1,-2.037736341598439,GO:0030510,M1,1,0,GO Biological Processes,19,regulation of BMP signaling pathway,19_GO:0050896 response to stimulus,-2.037736341598439,3.933142559833507,3.330973214428393,30238,124,310,5,1.6129032258064515,0.7154715696541107,1003|3791|5654|25805|57045,CDH5|KDR|HTRA1|BAMBI|TWSG1,-0.6723512672785439,0,31,0,0,-5.876105699268563,15.606709677419355,
1,-5.804704412427981,GO:0030246,M1,1,0,GO Molecular Functions,21,carbohydrate binding,,-5.804704412427981,4.825396101675596,6.580309427649907,30238,283,310,14,4.516129032258065,1.1794168621847891,945|3122|3822|3965|4124|5168|5507|9936|9976|27181|56261|89790|161198|648791,CD33|HLA-DRA|KLRC2|LGALS9|MAN2A1|ENPP2|PPP1R3C|CD302|CLEC2B|SIGLEC8|GPCPD1|SIGLEC10|CLEC14A|PPP1R3G,-3.4928119793915027,0,32,1,1,-5.804704412427981,18.06332138590203,
1,-5.133334902497032,GO:0030247,M1,1,0,GO Molecular Functions,21,polysaccharide binding,,-5.133334902497032,18.06332138590203,9.027640405455791,30238,27,310,5,1.6129032258064515,0.7154715696541107,3122|5168|5507|56261|648791,HLA-DRA|ENPP2|PPP1R3C|GPCPD1|PPP1R3G,-3.004246296179302,0,32,0,0,-5.804704412427981,18.06332138590203,
1,-5.768516967982829,GO:0001618,M1,1,0,GO Molecular Functions,21,virus receptor activity,,-5.768516967982829,9.754193548387097,7.979418046860178,30238,80,310,8,2.5806451612903225,0.9005460470406026,1380|2993|3416|3685|3688|4864|6541|7037,CR2|GYPA|IDE|ITGAV|ITGB1|NPC1|SLC7A1|TFRC,-3.4646672552017646,0,33,1,1,-5.768516967982829,9.754193548387097,
1,-5.727203732622211,GO:0140272,M1,1,0,GO Molecular Functions,21,exogenous protein binding,,-5.727203732622211,9.633771405814416,7.918817542340127,30238,81,310,8,2.5806451612903225,0.9005460470406026,1380|2993|3416|3685|3688|4864|6541|7037,CR2|GYPA|IDE|ITGAV|ITGB1|NPC1|SLC7A1|TFRC,-3.435145544570705,0,33,0,0,-5.768516967982829,9.754193548387097,
1,-4.4599722546978064,GO:0044409,M1,1,0,GO Biological Processes,19,symbiont entry into host,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.4599722546978064,6.502795698924731,6.147128574261775,30238,120,310,8,2.5806451612903225,0.9005460470406026,1380|2993|3416|3685|3688|4864|6541|7037,CR2|GYPA|IDE|ITGAV|ITGB1|NPC1|SLC7A1|TFRC,-2.4823080238682627,0,33,0,0,-5.768516967982829,9.754193548387097,
1,-4.4599722546978064,GO:0046718,M1,1,0,GO Biological Processes,19,symbiont entry into host cell,19_GO:0016032 viral process,-4.4599722546978064,6.502795698924731,6.147128574261775,30238,120,310,8,2.5806451612903225,0.9005460470406026,1380|2993|3416|3685|3688|4864|6541|7037,CR2|GYPA|IDE|ITGAV|ITGB1|NPC1|SLC7A1|TFRC,-2.4823080238682627,0,33,0,0,-5.768516967982829,9.754193548387097,
1,-3.8533391116813296,GO:0016032,M1,1,0,GO Biological Processes,19,viral process,19_GO:0016032 viral process,-3.8533391116813296,3.9016774193548387,4.919649687514803,30238,275,310,11,3.5483870967741935,1.0507257993634467,1380|2993|3416|3685|3688|4124|4734|4864|6541|7037|83666,CR2|GYPA|IDE|ITGAV|ITGB1|MAN2A1|NEDD4|NPC1|SLC7A1|TFRC|PARP9,-2.047357021002412,0,33,0,0,-5.768516967982829,9.754193548387097,
1,-3.739788409083001,GO:0019058,M1,1,0,GO Biological Processes,19,viral life cycle,19_GO:0016032 viral process,-3.739788409083001,4.548587665050977,5.033376744257424,30238,193,310,9,2.903225806451613,0.9535906008716175,1380|2993|3416|3685|3688|4734|4864|6541|7037,CR2|GYPA|IDE|ITGAV|ITGB1|NEDD4|NPC1|SLC7A1|TFRC,-1.9690551382432107,0,33,0,0,-5.768516967982829,9.754193548387097,
